author_id,year,is_treated,event_year_aligned,is_industry_elite,is_academic_elite,country_code,avg_logRCR,yearly_paper_count,relative_year,Post,DID_term,is_elite_overall
A5000408865,2018,1,2017,0.0,0.0,PL,1.4387448947080357,1,1,1,1,0
A5000408865,2019,1,2017,0.0,0.0,PL,0.0383755287056368,2,2,1,1,0
A5000408865,2020,1,2017,0.0,0.0,PL,0.6898922085278584,3,3,1,1,0
A5000408865,2021,1,2017,0.0,0.0,PL,0.2751513570856384,2,4,1,1,0
A5000408865,2022,1,2017,0.0,0.0,PL,0.0594061545908256,1,5,1,1,0
A5000408865,2023,1,2017,0.0,0.0,PL,0.6437107450409575,1,6,1,1,0
A5000410178,2017,0,2023,0.0,1.0,DE,0.0510203746467114,2,-6,0,0,1
A5000410178,2019,0,2023,0.0,1.0,DE,0.0767510574112736,1,-4,0,0,1
A5000410178,2020,0,2023,0.0,1.0,DE,0.134887266485544,1,-3,0,0,1
A5000410178,2023,0,2023,0.0,1.0,DE,0.0,1,0,1,0,1
A5000411077,2024,1,2025,0.0,1.0,CA,0.7015671986604961,2,-1,0,0,1
A5000411077,2025,1,2025,0.0,1.0,CA,0.5609131262687035,2,0,1,1,1
A5000411077,2026,1,2025,0.0,1.0,CA,0.0,1,1,1,1,1
A5000423121,2020,1,2024,0.0,0.0,CN,0.0470132734082054,1,-4,0,0,0
A5000423121,2024,1,2024,0.0,0.0,CN,0.713524918269726,3,0,1,1,0
A5000423121,2025,1,2024,0.0,0.0,CN,0.0,3,1,1,1,0
A5000430207,2021,0,2021,0.0,0.0,NG,0.4637860099354272,3,0,1,0,0
A5000430207,2021,0,2024,0.0,0.0,NG,0.4637860099354272,3,-3,0,0,0
A5000432183,2021,1,2024,1.0,0.0,GB,0.3410389133583559,1,-3,0,0,1
A5000432183,2022,1,2024,1.0,0.0,GB,0.8070326284894649,2,-2,0,0,1
A5000432183,2023,1,2024,1.0,0.0,GB,0.0,1,-1,0,0,1
A5000432183,2024,1,2024,1.0,0.0,GB,0.1543444377268241,3,0,1,1,1
A5000432183,2025,1,2024,1.0,0.0,GB,0.0,1,1,1,1,1
A5000436275,2021,1,2022,0.0,0.0,CN,0.6182653844531053,3,-1,0,0,0
A5000436275,2022,1,2022,0.0,0.0,CN,0.2844773329498659,10,0,1,1,0
A5000436275,2023,1,2022,0.0,0.0,CN,0.3626814868546347,4,1,1,1,0
A5000436275,2024,1,2022,0.0,0.0,CN,0.589525935498982,6,2,1,1,0
A5000436275,2025,1,2022,0.0,0.0,CN,0.6548922784138257,5,3,1,1,0
A5000436275,2026,1,2022,0.0,0.0,CN,0.0,1,4,1,1,0
A5000437884,2022,1,2023,0.0,0.0,CN,0.1685762724949991,1,-1,0,0,0
A5000437884,2023,1,2023,0.0,0.0,CN,0.5586366501457608,2,0,1,1,0
A5000443130,2017,1,2022,0.0,1.0,CN,0.0,1,-5,0,0,1
A5000443130,2022,1,2022,0.0,1.0,CN,0.5853838753654423,1,0,1,1,1
A5000443130,2025,1,2022,0.0,1.0,CN,0.0,1,3,1,1,1
A5000446805,2023,1,2025,0.0,0.0,CN,0.2036612598241103,1,-2,0,0,0
A5000446805,2025,1,2025,0.0,0.0,CN,0.9445295000833352,3,0,1,1,0
A5000455187,2020,0,2023,0.0,0.0,Unknown,0.3929600536357533,1,-3,0,0,0
A5000455187,2022,0,2023,0.0,0.0,Unknown,0.6513312050643743,1,-1,0,0,0
A5000455187,2025,0,2023,0.0,0.0,Unknown,0.710607978481482,1,2,1,0,0
A5000459628,2014,1,2015,0.0,0.0,IT,0.3274254145399565,1,-1,0,0,0
A5000459628,2015,1,2015,0.0,0.0,IT,0.7110121928117615,1,0,1,1,0
A5000459628,2019,1,2015,0.0,0.0,IT,2.431024162485412,1,4,1,1,0
A5000459628,2020,1,2015,0.0,0.0,IT,1.808683391710575,1,5,1,1,0
A5000462280,2015,1,2018,1.0,0.0,GB,0.7110121928117615,1,-3,0,0,1
A5000462280,2016,1,2018,1.0,0.0,GB,0.6640349451876629,2,-2,0,0,1
A5000462280,2018,1,2018,1.0,0.0,GB,0.4829038917876168,5,0,1,1,1
A5000462280,2019,1,2018,1.0,0.0,GB,0.3971492433438806,8,1,1,1,1
A5000462280,2020,1,2018,1.0,0.0,GB,0.546568168316745,7,2,1,1,1
A5000462280,2021,1,2018,1.0,0.0,GB,0.9704413351603848,10,3,1,1,1
A5000462606,2018,0,2021,0.0,0.0,IN,0.1112163204585672,1,-3,0,0,0
A5000462606,2018,0,2022,0.0,0.0,IN,0.1112163204585672,1,-4,0,0,0
A5000462606,2019,0,2021,0.0,0.0,IN,0.3637766463843587,1,-2,0,0,0
A5000462606,2019,0,2022,0.0,0.0,IN,0.3637766463843587,1,-3,0,0,0
A5000462606,2021,0,2021,0.0,0.0,IN,0.4203698321954573,1,0,1,0,0
A5000462606,2021,0,2022,0.0,0.0,IN,0.4203698321954573,1,-1,0,0,0
A5000462606,2024,0,2021,0.0,0.0,IN,0.5323026880543988,1,3,1,0,0
A5000462606,2024,0,2022,0.0,0.0,IN,0.5323026880543988,1,2,1,0,0
A5000462606,2025,0,2021,0.0,0.0,IN,0.0,1,4,1,0,0
A5000462606,2025,0,2022,0.0,0.0,IN,0.0,1,3,1,0,0
A5000465445,2018,1,2019,0.0,0.0,Unknown,0.3022577875772878,1,-1,0,0,0
A5000465445,2019,1,2019,0.0,0.0,Unknown,0.0565124723049387,2,0,1,1,0
A5000465445,2020,1,2019,0.0,0.0,Unknown,0.2530256418011273,2,1,1,1,0
A5000465445,2021,1,2019,0.0,0.0,Unknown,0.0,1,2,1,1,0
A5000474748,2019,1,2023,0.0,1.0,CN,3.4716973909480746,1,-4,0,0,1
A5000474748,2020,1,2023,0.0,1.0,CN,3.632220619215971,2,-3,0,0,1
A5000474748,2021,1,2023,0.0,1.0,CN,1.3100452704309322,3,-2,0,0,1
A5000474748,2022,1,2023,0.0,1.0,CN,0.6305633640567495,2,-1,0,0,1
A5000474748,2023,1,2023,0.0,1.0,CN,1.273397192542038,5,0,1,1,1
A5000474748,2024,1,2023,0.0,1.0,CN,0.7559746096368752,15,1,1,1,1
A5000474748,2025,1,2023,0.0,1.0,CN,0.5302099158072342,10,2,1,1,1
A5000477213,2022,1,2024,0.0,0.0,Unknown,0.3985407471824896,1,-2,0,0,0
A5000477213,2023,1,2024,0.0,0.0,Unknown,0.7798053830759362,4,-1,0,0,0
A5000477213,2024,1,2024,0.0,0.0,Unknown,0.1618741187236042,1,0,1,1,0
A5000482372,2021,1,2025,0.0,1.0,CH,0.4024231513992218,3,-4,0,0,1
A5000482372,2024,1,2025,0.0,1.0,CH,0.9130879123106336,2,-1,0,0,1
A5000482372,2025,1,2025,0.0,1.0,CH,0.0,5,0,1,1,1
A5000482403,2024,1,2025,0.0,0.0,US,0.0,2,-1,0,0,0
A5000482403,2025,1,2025,0.0,0.0,US,0.0,2,0,1,1,0
A5000493485,2022,1,2023,0.0,1.0,IN,1.2483257718938028,3,-1,0,0,1
A5000493485,2023,1,2023,0.0,1.0,IN,0.5599680688307517,2,0,1,1,1
A5000496097,2017,0,2024,0.0,1.0,IR,0.2789950611537554,2,-7,0,0,1
A5000496097,2022,0,2024,0.0,1.0,IR,0.11548023866133,1,-2,0,0,1
A5000518487,2018,0,2021,0.0,0.0,MA,0.0384629416230276,1,-3,0,0,0
A5000518487,2019,0,2021,0.0,0.0,MA,0.0948880010105756,2,-2,0,0,0
A5000518487,2020,0,2021,0.0,0.0,MA,0.0470132734082054,1,-1,0,0,0
A5000518487,2021,0,2021,0.0,0.0,MA,0.2548680886850014,1,0,1,0,0
A5000529247,2020,1,2022,0.0,0.0,Unknown,0.4559243901942503,1,-2,0,0,0
A5000529247,2022,1,2022,0.0,0.0,Unknown,0.1685762724949991,1,0,1,1,0
A5000529247,2023,1,2022,0.0,0.0,Unknown,0.0701367977152343,2,1,1,1,0
A5000529247,2024,1,2022,0.0,0.0,Unknown,0.0,1,2,1,1,0
A5000529247,2025,1,2022,0.0,0.0,Unknown,0.0,2,3,1,1,0
A5000529247,2026,1,2022,0.0,0.0,Unknown,0.0,2,4,1,1,0
A5000530724,2021,0,2022,0.0,0.0,CN,0.2925601184227781,2,-1,0,0,0
A5000530724,2022,0,2022,0.0,0.0,CN,0.11548023866133,1,0,1,0,0
A5000531397,2017,1,2022,0.0,0.0,Unknown,0.2793619005345121,1,-5,0,0,0
A5000531397,2020,1,2022,0.0,0.0,Unknown,0.6743304645907107,1,-2,0,0,0
A5000531397,2022,1,2022,0.0,0.0,Unknown,0.1334963203785563,2,0,1,1,0
A5000531397,2024,1,2022,0.0,0.0,Unknown,0.0809370593618021,2,2,1,1,0
A5000531397,2025,1,2022,0.0,0.0,Unknown,0.0,1,3,1,1,0
A5000531397,2026,1,2022,0.0,0.0,Unknown,0.0,1,4,1,1,0
A5000532226,2015,0,2022,0.0,1.0,GB,0.0,1,-7,0,0,1
A5000532226,2015,0,2023,0.0,1.0,GB,0.0,1,-8,0,0,1
A5000532226,2015,0,2025,0.0,1.0,GB,0.0,1,-10,0,0,1
A5000532226,2018,0,2022,0.0,1.0,GB,1.4222990066328518,2,-4,0,0,1
A5000532226,2018,0,2023,0.0,1.0,GB,1.4222990066328518,2,-5,0,0,1
A5000532226,2018,0,2025,0.0,1.0,GB,1.4222990066328518,2,-7,0,0,1
A5000532226,2019,0,2022,0.0,1.0,GB,0.8903238291480667,1,-3,0,0,1
A5000532226,2019,0,2023,0.0,1.0,GB,0.8903238291480667,1,-4,0,0,1
A5000532226,2019,0,2025,0.0,1.0,GB,0.8903238291480667,1,-6,0,0,1
A5000532286,2017,1,2024,0.0,0.0,US,0.0351832780744563,1,-7,0,0,0
A5000532286,2024,1,2024,0.0,0.0,US,0.2116972706260522,2,0,1,1,0
A5000532286,2025,1,2024,0.0,0.0,US,0.710607978481482,1,1,1,1,0
A5000535266,2023,1,2024,0.0,0.0,IL,0.0362971845168059,2,-1,0,0,0
A5000535266,2024,1,2024,0.0,0.0,IL,0.3011591944568682,1,0,1,1,0
A5000541835,2018,0,2023,0.0,0.0,CN,0.0384629416230276,1,-5,0,0,0
A5000541835,2019,0,2023,0.0,0.0,CN,0.0391116886458061,1,-4,0,0,0
A5000541835,2020,0,2023,0.0,0.0,CN,0.2537236011782942,1,-3,0,0,0
A5000541835,2021,0,2023,0.0,0.0,CN,0.4938672961256184,1,-2,0,0,0
A5000541835,2022,0,2023,0.0,0.0,CN,0.1685762724949991,1,-1,0,0,0
A5000541835,2025,0,2023,0.0,0.0,CN,0.0,1,2,1,0,0
A5000553000,2020,1,2021,0.0,0.0,UA,0.1760885764788077,1,-1,0,0,0
A5000553000,2021,1,2021,0.0,0.0,UA,0.1059025916205257,7,0,1,1,0
A5000553000,2022,1,2021,0.0,0.0,UA,0.0297030772954128,4,1,1,1,0
A5000554056,2016,0,2018,0.0,0.0,IT,0.3365899640046241,3,-2,0,0,0
A5000554056,2017,0,2018,0.0,0.0,IT,1.3331951057227764,1,-1,0,0,0
A5000554056,2021,0,2018,0.0,0.0,IT,0.594881401913387,1,3,1,0,0
A5000560828,2023,1,2025,0.0,1.0,CN,0.2632693187328632,2,-2,0,0,1
A5000560828,2025,1,2025,0.0,1.0,CN,0.355303989240741,2,0,1,1,1
A5000560828,2026,1,2025,0.0,1.0,CN,0.0,1,1,1,1,1
A5000564041,2016,1,2017,0.0,1.0,AU,0.0597065088037602,1,-1,0,0,1
A5000564041,2017,1,2017,0.0,1.0,AU,1.8469842082377173,2,0,1,1,1
A5000564041,2018,1,2017,0.0,1.0,AU,0.0384629416230276,2,1,1,1,1
A5000564041,2019,1,2017,0.0,1.0,AU,0.2556096064349847,3,2,1,1,1
A5000564041,2020,1,2017,0.0,1.0,AU,0.4440375524299837,6,3,1,1,1
A5000564041,2021,1,2017,0.0,1.0,AU,0.6401213644312983,5,4,1,1,1
A5000564562,2022,1,2024,0.0,1.0,IE,0.8265102181370758,1,-2,0,0,1
A5000564562,2023,1,2024,0.0,1.0,IE,0.7145287472619286,2,-1,0,0,1
A5000564562,2024,1,2024,0.0,1.0,IE,0.3083270898434577,8,0,1,1,1
A5000567973,2021,1,2024,0.0,0.0,GB,0.0282177090228291,2,-3,0,0,0
A5000567973,2024,1,2024,0.0,0.0,GB,1.1224352468673124,2,0,1,1,0
A5000569823,2020,1,2022,0.0,1.0,GB,0.3257632211052923,1,-2,0,0,1
A5000569823,2022,1,2022,0.0,1.0,GB,0.2669926407571127,1,0,1,1,1
A5000569823,2023,1,2022,0.0,1.0,GB,0.0951541111658974,3,1,1,1,1
A5000569823,2024,1,2022,0.0,1.0,GB,0.4240280107629559,3,2,1,1,1
A5000569823,2025,1,2022,0.0,1.0,GB,0.1776519946203705,4,3,1,1,1
A5000569823,2026,1,2022,0.0,1.0,GB,0.0,1,4,1,1,1
A5000573596,2022,1,2025,0.0,0.0,CN,0.7131972471671256,1,-3,0,0,0
A5000573596,2025,1,2025,0.0,0.0,CN,0.0,6,0,1,1,0
A5000574961,2020,1,2025,0.0,0.0,Unknown,0.93230166303978,1,-5,0,0,0
A5000574961,2025,1,2025,0.0,0.0,Unknown,0.0,1,0,1,1,0
A5000574961,2026,1,2025,0.0,0.0,Unknown,0.0,1,1,1,1,0
A5000576513,2020,1,2023,0.0,1.0,CN,0.1760885764788077,1,-3,0,0,1
A5000576513,2023,1,2023,0.0,1.0,CN,0.7558468887224995,1,0,1,1,1
A5000576513,2025,1,2023,0.0,1.0,CN,0.1776519946203705,4,2,1,1,1
A5000582423,2021,1,2024,0.0,1.0,AU,1.3160701638458034,1,-3,0,0,1
A5000582423,2022,1,2024,0.0,1.0,AU,0.3985407471824896,1,-2,0,0,1
A5000582423,2023,1,2024,0.0,1.0,AU,0.0701367977152343,2,-1,0,0,1
A5000582423,2024,1,2024,0.0,1.0,AU,0.1411315137507014,3,0,1,1,1
A5000582423,2025,1,2024,0.0,1.0,AU,0.4199348866589111,10,1,1,1,1
A5000586390,2023,0,2024,0.0,1.0,EG,0.1190343207992359,4,-1,0,0,1
A5000586390,2023,0,2025,0.0,1.0,EG,0.1190343207992359,4,-2,0,0,1
A5000588580,2023,0,2024,0.0,0.0,GB,0.0709559881546934,3,-1,0,0,0
A5000593310,2020,0,2024,0.0,0.0,BD,0.0,1,-4,0,0,0
A5000593310,2020,0,2025,0.0,0.0,BD,0.0,1,-5,0,0,0
A5000593310,2024,0,2024,0.0,0.0,BD,0.1618741187236042,1,0,1,0,0
A5000593310,2024,0,2025,0.0,0.0,BD,0.1618741187236042,1,-1,0,0,0
A5000593310,2025,0,2024,0.0,0.0,BD,0.0,1,1,1,0,0
A5000593310,2025,0,2025,0.0,0.0,BD,0.0,1,0,1,0,0
A5000595758,2022,1,2023,0.0,1.0,KR,0.11548023866133,1,-1,0,0,1
A5000595758,2023,1,2023,0.0,1.0,KR,0.1638302267877963,6,0,1,1,1
A5000595758,2024,1,2023,0.0,1.0,KR,0.7220835182225007,7,1,1,1,1
A5000595758,2025,1,2023,0.0,1.0,KR,0.1765465679108801,8,2,1,1,1
A5000599880,2024,1,2025,0.0,0.0,CN,0.0,1,-1,0,0,0
A5000599880,2025,1,2025,0.0,0.0,CN,0.606897896457084,3,0,1,1,0
A5000601939,2018,1,2021,0.0,0.0,ES,0.0384629416230276,1,-3,0,0,0
A5000601939,2021,1,2021,0.0,0.0,ES,0.0282177090228291,2,0,1,1,0
A5000609872,2021,1,2022,0.0,1.0,CN,0.1098553049603198,1,-1,0,0,1
A5000609872,2022,1,2022,0.0,1.0,CN,0.7993628332986948,1,0,1,1,1
A5000609872,2023,1,2022,0.0,1.0,CN,0.111954562588825,3,1,1,1,1
A5000609872,2024,1,2022,0.0,1.0,CN,1.234038920115247,2,2,1,1,1
A5000609872,2025,1,2022,0.0,1.0,CN,1.0165344131072018,3,3,1,1,1
A5000609872,2026,1,2022,0.0,1.0,CN,0.0,1,4,1,1,1
A5000610648,2024,0,2025,0.0,1.0,NL,0.1618741187236042,1,-1,0,0,1
A5000610648,2025,0,2025,0.0,1.0,NL,0.0,2,0,1,0,1
A5000615612,2022,0,2023,0.0,0.0,CN,0.2669926407571127,1,-1,0,0,0
A5000615612,2023,0,2023,0.0,0.0,CN,1.0049491442006395,1,0,1,0,0
A5000615612,2025,0,2023,0.0,0.0,CN,0.0,1,2,1,0,0
A5000618392,2023,1,2024,0.0,1.0,CN,0.1863902542724168,2,-1,0,0,1
A5000618392,2024,1,2024,0.0,1.0,CN,0.630506142991829,1,0,1,1,1
A5000620878,2018,1,2020,0.0,1.0,CN,0.3586071402173806,1,-2,0,0,1
A5000620878,2020,1,2020,0.0,1.0,CN,0.3241433756970447,7,0,1,1,1
A5000620878,2021,1,2020,0.0,1.0,CN,0.3031003415803731,3,1,1,1,1
A5000620878,2022,1,2020,0.0,1.0,CN,0.9421812458657958,2,2,1,1,1
A5000620878,2023,1,2020,0.0,1.0,CN,0.3795008120439855,4,3,1,1,1
A5000620878,2024,1,2020,0.0,1.0,CN,0.4009975691701866,2,4,1,1,1
A5000620878,2025,1,2020,0.0,1.0,CN,0.0,7,5,1,1,1
A5000620878,2026,1,2020,0.0,1.0,CN,0.0,1,6,1,1,1
A5000622487,2020,1,2025,0.0,1.0,CN,0.1760885764788077,1,-5,0,0,1
A5000622487,2021,1,2025,0.0,1.0,CN,1.915668853885768,2,-4,0,0,1
A5000622487,2022,1,2025,0.0,1.0,CN,2.353688777011342,2,-3,0,0,1
A5000622487,2023,1,2025,0.0,1.0,CN,0.0725943690336118,1,-2,0,0,1
A5000622487,2024,1,2025,0.0,1.0,CN,1.2660286993975478,2,-1,0,0,1
A5000622487,2025,1,2025,0.0,1.0,CN,0.5661458068390056,6,0,1,1,1
A5000630426,2022,1,2023,0.0,0.0,JP,0.1685762724949991,1,-1,0,0,0
A5000630426,2023,1,2023,0.0,0.0,JP,0.4184581762878112,2,0,1,1,0
A5000630426,2024,1,2023,0.0,0.0,JP,0.3470884033890015,2,1,1,1,0
A5000632458,2025,1,2026,0.0,1.0,PK,0.0,1,-1,0,0,1
A5000632458,2026,1,2026,0.0,1.0,PK,0.0,2,0,1,1,1
A5000635250,2020,1,2024,0.0,0.0,GB,0.5435089492177211,1,-4,0,0,0
A5000635250,2021,1,2024,0.0,0.0,GB,1.6779132524005895,1,-3,0,0,0
A5000635250,2022,1,2024,0.0,0.0,GB,0.312791916435311,1,-2,0,0,0
A5000635250,2023,1,2024,0.0,0.0,GB,0.0362971845168059,2,-1,0,0,0
A5000635250,2024,1,2024,0.0,0.0,GB,0.2939321077236843,3,0,1,1,0
A5000635250,2025,1,2024,0.0,0.0,GB,0.633549698956112,4,1,1,1,0
A5000636860,2020,1,2023,0.0,0.0,CN,1.2576611899267651,2,-3,0,0,0
A5000636860,2021,1,2023,0.0,0.0,CN,0.2623238190622219,3,-2,0,0,0
A5000636860,2022,1,2023,0.0,0.0,CN,0.2189946910175914,1,-1,0,0,0
A5000636860,2023,1,2023,0.0,0.0,CN,0.3727805085448337,1,0,1,1,0
A5000636860,2024,1,2023,0.0,0.0,CN,0.3011591944568682,1,1,1,1,0
A5000636860,2025,1,2023,0.0,0.0,CN,0.0,1,2,1,1,0
A5000640231,2017,1,2019,0.0,1.0,IT,0.4219730628182313,2,-2,0,0,1
A5000640231,2018,1,2019,0.0,1.0,IT,0.0,1,-1,0,0,1
A5000640231,2019,1,2019,0.0,1.0,IT,0.2909825387698804,2,0,1,1,1
A5000649049,2021,1,2024,0.0,1.0,IL,0.0564354180456583,1,-3,0,0,1
A5000649049,2024,1,2024,0.0,1.0,IL,0.9483357948416592,1,0,1,1,1
A5000649049,2025,1,2024,0.0,1.0,IL,1.6372306960345642,1,1,1,1,1
A5000658673,2021,1,2023,0.0,1.0,BE,0.0138575602504981,12,-2,0,0,1
A5000658673,2022,1,2023,0.0,1.0,BE,0.0,2,-1,0,0,1
A5000658673,2023,1,2023,0.0,1.0,BE,0.0,2,0,1,1,1
A5000665425,2020,1,2023,0.0,0.0,US,1.2802065436431314,2,-3,0,0,0
A5000665425,2023,1,2023,0.0,0.0,US,0.0,1,0,1,1,0
A5000665425,2024,1,2023,0.0,0.0,US,0.0,1,1,1,1,0
A5000665425,2025,1,2023,0.0,0.0,US,0.0,1,2,1,1,0
A5000667120,2021,0,2024,0.0,0.0,RU,0.5087416128119964,5,-3,0,0,0
A5000667120,2022,0,2024,0.0,0.0,RU,0.312791916435311,1,-2,0,0,0
A5000667120,2024,0,2024,0.0,0.0,RU,0.0,1,0,1,0,0
A5000667901,2022,1,2023,0.0,0.0,CA,0.70058951752633,3,-1,0,0,0
A5000667901,2023,1,2023,0.0,0.0,CA,0.0,2,0,1,1,0
A5000667901,2024,1,2023,0.0,0.0,CA,0.0809370593618021,2,1,1,1,0
A5000667901,2025,1,2023,0.0,0.0,CA,0.0,2,2,1,1,0
A5000678293,2018,1,2022,0.0,1.0,CN,1.634345828781638,2,-4,0,0,1
A5000678293,2022,1,2022,0.0,1.0,CN,0.2491064352802676,2,0,1,1,1
A5000678293,2023,1,2022,0.0,1.0,CN,0.4120883110282,2,1,1,1,1
A5000678293,2024,1,2022,0.0,1.0,CN,2.0609868209778823,3,2,1,1,1
A5000684814,2021,1,2022,0.0,1.0,CN,0.1098553049603198,1,-1,0,0,1
A5000684814,2022,1,2022,0.0,1.0,CN,0.4434690460346426,2,0,1,1,1
A5000688713,2022,1,2023,0.0,1.0,CN,0.6189010730186048,1,-1,0,0,1
A5000688713,2023,1,2023,0.0,1.0,CN,0.6151058688721215,5,0,1,1,1
A5000688713,2024,1,2023,0.0,1.0,CN,0.5379846893501901,2,1,1,1,1
A5000688713,2025,1,2023,0.0,1.0,CN,1.121826252537407,1,2,1,1,1
A5000692949,2014,1,2021,0.0,1.0,US,0.1271497408934625,1,-7,0,0,1
A5000692949,2021,1,2021,0.0,1.0,US,0.1605656399304993,1,0,1,1,1
A5000692949,2024,1,2021,0.0,1.0,US,0.3780756165407204,4,3,1,1,1
A5000692949,2025,1,2021,0.0,1.0,US,0.0,8,4,1,1,1
A5000702987,2020,1,2021,0.0,1.0,LU,0.913171295897404,1,-1,0,0,1
A5000702987,2021,1,2021,0.0,1.0,LU,1.525972262913598,1,0,1,1,1
A5000702987,2024,1,2021,0.0,1.0,LU,0.0,1,3,1,1,1
A5000702987,2026,1,2021,0.0,1.0,LU,0.0,1,5,1,1,1
A5000718123,2024,1,2025,0.0,1.0,CN,1.545423386004018,1,-1,0,0,1
A5000718123,2025,1,2025,0.0,1.0,CN,0.236869326160494,3,0,1,1,1
A5000719986,2023,1,2024,0.0,1.0,PL,0.1307058739232371,3,-1,0,0,1
A5000719986,2024,1,2024,0.0,1.0,PL,0.4233945412521044,1,0,1,1,1
A5000725118,2023,1,2025,0.0,0.0,CN,1.134056560145592,1,-2,0,0,0
A5000725118,2024,1,2025,0.0,0.0,CN,1.18914105998929,1,-1,0,0,0
A5000725118,2025,1,2025,0.0,0.0,CN,0.710607978481482,1,0,1,1,0
A5000730473,2020,0,2021,0.0,0.0,CN,0.7679123457456511,1,-1,0,0,0
A5000730473,2021,0,2021,0.0,0.0,CN,0.8229827076797639,1,0,1,0,0
A5000730473,2022,0,2021,0.0,0.0,CN,0.4775139000488907,1,1,1,0,0
A5000730473,2025,0,2021,0.0,0.0,CN,0.0,1,4,1,0,0
A5000732219,2017,1,2025,0.0,0.0,DE,0.1112516754883694,3,-8,0,0,0
A5000732219,2018,1,2025,0.0,0.0,DE,0.1059620221686349,4,-7,0,0,0
A5000732219,2019,1,2025,0.0,0.0,DE,0.1480289655443317,1,-6,0,0,0
A5000732219,2020,1,2025,0.0,0.0,DE,0.6679708395570013,3,-5,0,0,0
A5000732219,2021,1,2025,0.0,0.0,DE,0.163633503886012,6,-4,0,0,0
A5000732219,2024,1,2025,0.0,0.0,DE,0.1003863981522894,3,-1,0,0,0
A5000732219,2025,1,2025,0.0,0.0,DE,0.4223664659707413,6,0,1,1,0
A5000733371,2020,0,2022,0.0,0.0,MX,0.325022615605371,2,-2,0,0,0
A5000733371,2020,0,2023,0.0,0.0,MX,0.325022615605371,2,-3,0,0,0
A5000733371,2020,0,2024,0.0,0.0,MX,0.325022615605371,2,-4,0,0,0
A5000733371,2021,0,2022,0.0,0.0,MX,0.2548680886850014,1,-1,0,0,0
A5000733371,2021,0,2023,0.0,0.0,MX,0.2548680886850014,1,-2,0,0,0
A5000733371,2021,0,2024,0.0,0.0,MX,0.2548680886850014,1,-3,0,0,0
A5000735587,2019,1,2020,0.0,0.0,US,0.0,1,-1,0,0,0
A5000735587,2020,1,2020,0.0,0.0,US,0.0470132734082054,1,0,1,1,0
A5000735587,2021,1,2020,0.0,0.0,US,0.7706477161620784,1,1,1,1,0
A5000741101,2020,0,2024,0.0,0.0,Unknown,0.0470132734082054,1,-4,0,0,0
A5000741101,2023,0,2024,0.0,0.0,Unknown,0.0725943690336118,1,-1,0,0,0
A5000741101,2024,0,2024,0.0,0.0,Unknown,0.0,1,0,1,0,0
A5000741407,2023,1,2024,0.0,0.0,TR,0.0,1,-1,0,0,0
A5000741407,2024,1,2024,0.0,0.0,TR,0.0,1,0,1,1,0
A5000741407,2025,1,2024,0.0,0.0,TR,0.8186153480172821,2,1,1,1,0
A5000744340,2021,1,2026,0.0,1.0,KZ,0.2548680886850014,1,-5,0,0,1
A5000744340,2026,1,2026,0.0,1.0,KZ,0.0,2,0,1,1,1
A5000746470,2022,1,2024,0.0,1.0,CN,0.1094973455087957,2,-2,0,0,1
A5000746470,2024,1,2024,0.0,1.0,CN,0.594570529994645,2,0,1,1,1
A5000752411,2022,0,2024,0.0,1.0,CN,1.1051917664625617,1,-2,0,0,1
A5000752411,2022,0,2026,0.0,1.0,CN,1.1051917664625617,1,-4,0,0,1
A5000752411,2023,0,2024,0.0,1.0,CN,1.0049491442006395,1,-1,0,0,1
A5000752411,2023,0,2026,0.0,1.0,CN,1.0049491442006395,1,-3,0,0,1
A5000752411,2024,0,2024,0.0,1.0,CN,0.0539580395745347,3,0,1,0,1
A5000752411,2024,0,2026,0.0,1.0,CN,0.0539580395745347,3,-2,0,0,1
A5000755750,2017,1,2020,0.0,1.0,US,0.0,1,-3,0,0,1
A5000755750,2020,1,2020,0.0,1.0,US,0.4680355973137606,4,0,1,1,1
A5000755750,2021,1,2020,0.0,1.0,US,0.7285017971035651,8,1,1,1,1
A5000755750,2022,1,2020,0.0,1.0,US,0.5647315680566276,11,2,1,1,1
A5000755750,2023,1,2020,0.0,1.0,US,0.4015679997259836,14,3,1,1,1
A5000755750,2024,1,2020,0.0,1.0,US,0.3688241036999343,25,4,1,1,1
A5000755750,2025,1,2020,0.0,1.0,US,0.4937113412467794,35,5,1,1,1
A5000755750,2026,1,2020,0.0,1.0,US,0.0,1,6,1,1,1
A5000758286,2022,1,2024,0.0,0.0,Unknown,0.0,1,-2,0,0,0
A5000758286,2023,1,2024,0.0,0.0,Unknown,0.2586965499197615,2,-1,0,0,0
A5000758286,2024,1,2024,0.0,0.0,Unknown,0.0323748237447208,5,0,1,1,0
A5000758286,2025,1,2024,0.0,0.0,Unknown,0.0,2,1,1,1,0
A5000765468,2023,1,2024,0.0,0.0,Unknown,0.2334652892784867,2,-1,0,0,0
A5000765468,2024,1,2024,0.0,0.0,Unknown,1.057253463888276,2,0,1,1,0
A5000765468,2025,1,2024,0.0,0.0,Unknown,1.1707831448387225,6,1,1,1,0
A5000765851,2016,1,2017,0.0,0.0,Unknown,0.0,1,-1,0,0,0
A5000765851,2017,1,2017,0.0,0.0,Unknown,1.3331951057227764,1,0,1,1,0
A5000765851,2018,1,2017,0.0,0.0,Unknown,0.0,1,1,1,1,0
A5000765851,2021,1,2017,0.0,0.0,Unknown,0.6264058172561666,1,4,1,1,0
