author_id,year,avg_logRCR,yearly_paper_count,total_papers_raw,is_treated,event_year,relative_year,Post,DID_term,primary_origin_field,T0_year,institution,is_industry_elite,is_academic_elite,country_code,is_elite_overall
A5086009008,2014,2.995732273553991,1,1,0,9999,,0.0,0.0,Computer Science,2014,University of Edinburgh,0.0,1.0,GB,1
A5031562992,2016,1.044796956571927,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2016,Utrecht University,0.0,1.0,NL,1
A5016477001,2014,3.49650756146648,1,1,0,9999,,0.0,0.0,Computer Science,2014,University of Palermo,0.0,0.0,IT,0
A5074381532,2015,1.7047480922384253,1,1,0,9999,,0.0,0.0,Computer Science,2015,Artificial Intelligence Research Institute,0.0,0.0,ES,0
A5051632259,2016,0.9444616088408514,1,1,0,9999,,0.0,0.0,Computer Science,2016,University of Southern California,0.0,1.0,US,1
A5066756066,2016,1.550597412411167,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,University of Milano-Bicocca,0.0,1.0,IT,1
A5074645479,2016,1.550597412411167,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,University of Milano-Bicocca,0.0,1.0,IT,1
A5103253377,2015,1.871802176901592,1,1,0,9999,,0.0,0.0,Computer Science,2015,Xiamen University,0.0,1.0,CN,1
A5108685730,2015,1.7047480922384253,1,1,0,9999,,0.0,0.0,Computer Science,2014,Enel (Italy),1.0,0.0,IT,1
A5101820620,2014,2.079441541679836,1,1,0,9999,,0.0,0.0,Computer Science,2014,Xidian University,0.0,1.0,CN,1
A5008309880,2016,0.7621400520468967,1,1,0,9999,,0.0,0.0,Computer Science,2016,University of North Carolina at Chapel Hill,0.0,1.0,US,1
A5104361813,2016,0.7621400520468967,1,1,0,9999,,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5024626195,2016,1.0986122886681098,1,1,0,9999,,0.0,0.0,Computer Science,2016,Alfaisal University,0.0,0.0,SA,0
A5100860846,2014,2.772588722239781,1,1,0,9999,,0.0,0.0,Computer Science,2014,Harbin Engineering University,0.0,1.0,CN,1
A5100397616,2014,2.772588722239781,1,1,1,2016,-2.0,0.0,0.0,Computer Science,2014,Changchun University of Science and Technology,0.0,0.0,CN,0
A5036987388,2016,0.8873031950009028,1,1,0,9999,,0.0,0.0,Computer Science,2016,University of Electronic Science and Technology of China,0.0,1.0,CN,1
A5052993469,2016,0.8873031950009028,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016,Tongji University,0.0,1.0,CN,1
A5100397616,2016,0.5693088116409044,2,2,1,2016,0.0,1.0,1.0,Computer Science,2014,Changchun University of Science and Technology,0.0,0.0,CN,0
A5100860846,2015,1.871802176901592,1,1,0,9999,,0.0,0.0,Computer Science,2014,Harbin Engineering University,0.0,1.0,CN,1
A5088784638,2015,1.3862943611198906,1,1,0,9999,,0.0,0.0,Computer Science,2015,Zhejiang Lab,0.0,0.0,CN,0
A5101840514,2014,2.3978952727983707,1,1,0,9999,,0.0,0.0,Computer Science,2014,Samsung (South Korea),0.0,0.0,KR,0
A5083182987,2016,0.7621400520468967,1,1,1,2017,-1.0,0.0,0.0,Mathematics,2015,Guangdong University of Technology,0.0,1.0,CN,1
A5018676117,2016,0.7621400520468967,1,1,0,9999,,0.0,0.0,Computer Science,2015,Warsaw University of Technology,0.0,1.0,PL,1
A5102811419,2014,2.302585092994046,1,1,0,9999,,0.0,0.0,Computer Science,2014,Bangalore University,0.0,0.0,IN,0
A5043452704,2015,0.4418327522790392,1,1,0,9999,,0.0,0.0,Materials Science,2015,University of Helsinki,0.0,1.0,FI,1
A5076464455,2016,1.0498221244986776,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2015,"National Institute of Astrophysics, Optics and Electronics",0.0,0.0,MX,0
A5026357260,2016,0.538996500732687,1,1,0,9999,,0.0,0.0,Computer Science,2015,Karlsruhe Institute of Technology,0.0,1.0,DE,1
A5071163800,2015,1.252762968495368,1,1,0,9999,,0.0,0.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
A5016637653,2016,0.6931471805599453,1,1,0,9999,,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5076464455,2015,1.252762968495368,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015,"National Institute of Astrophysics, Optics and Electronics",0.0,0.0,MX,0
A5082453205,2015,1.0986122886681098,1,1,0,9999,,0.0,0.0,Medicine,2015,Centre National de la Recherche Scientifique,0.0,0.0,FR,0
A5101506786,2015,1.252762968495368,1,1,0,9999,,0.0,0.0,Computer Science,2014,Tiangong University,0.0,0.0,CN,0
A5112206146,2016,0.1924229104527143,2,2,0,9999,,0.0,0.0,Computer Science,2016,Indian Institute of Technology Bombay,0.0,1.0,IN,1
A5101441960,2014,1.3862943611198906,1,1,0,9999,,0.0,0.0,Computer Science,2014,Shinshu University,0.0,0.0,JP,0
A5065766320,2015,0.6931471805599453,1,1,0,9999,,0.0,0.0,Computer Science,2015,Huaihua University,0.0,0.0,CN,0
A5100680870,2016,0.3566749439387323,1,1,0,9999,,0.0,0.0,Materials Science,2015,Fujian Medical University,0.0,0.0,CN,0
A5074001163,2016,0.4519851237430572,1,1,0,9999,,0.0,0.0,Computer Science,2016,Brigham and Women's Hospital,0.0,0.0,US,0
A5101536090,2016,0.2513144282809061,1,1,0,9999,,0.0,0.0,Computer Science,2016,Northwestern Polytechnical University,0.0,1.0,CN,1
A5013928164,2016,0.2513144282809061,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,Sorbonne Université,0.0,0.0,FR,0
A5035149567,2016,0.2513144282809061,1,1,0,9999,,0.0,0.0,Computer Science,2016,Columbia University Irving Medical Center,0.0,1.0,US,1
A5047281666,2015,1.252762968495368,1,1,0,9999,,0.0,0.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
A5031845777,2016,0.3566749439387323,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,Fujitsu (China),0.0,1.0,CN,1
A5100327195,2016,0.3566749439387323,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,Southwest University,0.0,0.0,CN,0
A5113657466,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Computer Science,2015,Yunnan Agricultural University,0.0,0.0,CN,0
A5050817770,2016,0.2513144282809061,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,University of Science and Technology of China,0.0,1.0,CN,1
A5100395140,2014,1.6094379124341005,1,1,0,9999,,0.0,0.0,Computer Science,2014,Shanghai Medical College of Fudan University,0.0,1.0,CN,1
A5050229964,2016,0.4802994983849142,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2015,Kumamoto University,0.0,0.0,JP,0
A5110380387,2014,1.0986122886681098,1,1,0,9999,,0.0,0.0,Computer Science,2014,University of Electronic Science and Technology of China,0.0,1.0,CN,1
A5023685398,2014,0.2876820724517809,1,1,0,9999,,0.0,0.0,Computer Science,2014,University of Bristol,0.0,1.0,GB,1
A5100778151,2016,0.2513144282809061,1,1,0,9999,,0.0,0.0,Computer Science,2016,Guangzhou University of Chinese Medicine,0.0,0.0,CN,0
A5011824101,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
A5008851653,2016,0.1335313926245226,1,1,0,9999,,0.0,0.0,Computer Science,2016,,0.0,0.0,,0
A5100680870,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Materials Science,2015,Fujian Medical University,0.0,0.0,CN,0
A5087960600,2016,0.1335313926245226,1,1,0,9999,,0.0,0.0,Computer Science,2016,Oak Ridge National Laboratory,0.0,0.0,US,0
A5004531184,2016,0.0,2,2,0,9999,,0.0,0.0,Computer Science,2016,Google (United States),1.0,0.0,US,1
A5090099386,2016,0.0,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016,Universitat Autònoma de Barcelona,0.0,1.0,ES,1
A5065907624,2016,0.0,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016,,0.0,0.0,,0
A5110590242,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2016,Hazara University,0.0,0.0,PK,0
A5112801393,2016,0.0,1,1,0,9999,,0.0,0.0,Engineering,2016,University of Science and Technology of China,0.0,1.0,CN,1
A5056597484,2014,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2014,Rashtrasant Tukadoji Maharaj Nagpur University,0.0,0.0,IN,0
A5022002868,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2016,Oakland University,0.0,0.0,US,0
A5108858451,2015,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2015,Rajarajeswari Medical College and Hospital,0.0,0.0,IN,0
A5101763026,2014,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2014,Inha University,0.0,1.0,KR,1
A5108685730,2014,0.0,2,2,0,9999,,0.0,0.0,Computer Science,2014,Enel (Italy),1.0,0.0,IT,1
A5003562101,2014,3.8985999850960056,4,4,1,2016,-2.0,0.0,0.0,Computer Science,2014,Unknown,0.0,0.0,Unknown,0
A5088551093,2014,3.8985999850960056,3,3,1,2016,-2.0,0.0,0.0,Computer Science,2014,Ton Duc Thang University,0.0,1.0,VN,1
A5006446297,2014,3.8985999850960056,5,5,1,2017,-3.0,0.0,0.0,Computer Science,2014,Unknown,0.0,0.0,Unknown,0
A5031789995,2016,2.544092025984921,2,2,1,2016,0.0,1.0,1.0,Computer Science,2014,Google (United States),1.0,0.0,US,1
A5088551093,2016,1.827583875644044,6,6,1,2016,0.0,1.0,1.0,Computer Science,2014,Ton Duc Thang University,0.0,1.0,VN,1
A5084830556,2016,2.287466853521567,13,13,1,2016,0.0,1.0,1.0,Computer Science,2015,China University of Mining and Technology,0.0,1.0,CN,1
A5100455135,2016,2.961454447577925,4,4,1,2016,0.0,1.0,1.0,Computer Science,2015,Chongqing University,0.0,1.0,CN,1
A5071983998,2014,3.774586944012011,4,4,1,2017,-3.0,0.0,0.0,Computer Science,2014,Carnegie Mellon University,0.0,1.0,US,1
A5055166817,2014,3.774586944012011,4,4,0,9999,,0.0,0.0,Computer Science,2014,University of Toronto,0.0,1.0,CA,1
A5100693798,2015,3.8985999850960056,1,1,1,2017,-2.0,0.0,0.0,Computer Science,2014,Hannam University,0.0,0.0,KR,0
A5062546146,2015,3.8985999850960056,1,1,1,2017,-2.0,0.0,0.0,Computer Science,2015,,0.0,0.0,,0
A5100693798,2016,2.3734694847726985,5,5,1,2017,-1.0,0.0,0.0,Computer Science,2014,Hannam University,0.0,0.0,KR,0
A5062546146,2016,2.6105079273100418,8,8,1,2017,-1.0,0.0,0.0,Computer Science,2015,,0.0,0.0,,0
A5109250040,2016,3.710752913953428,5,5,1,2019,-3.0,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5107249743,2016,3.5855215331917094,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2015,Huazhong University of Science and Technology,0.0,1.0,CN,1
A5100370790,2016,2.520650152931712,5,5,1,2018,-2.0,0.0,0.0,Computer Science,2016,Harbin University of Science and Technology,0.0,0.0,CN,0
A5078684067,2015,3.774520164936058,3,3,0,9999,,0.0,0.0,Computer Science,2014,Google (United States),1.0,0.0,US,1
A5091175785,2015,3.7236182682096746,4,4,1,2018,-3.0,0.0,0.0,Computer Science,2014,Canadian Institute for Advanced Research,0.0,0.0,CA,0
A5015857371,2015,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2015,University of Maine,0.0,0.0,US,0
A5088551093,2015,3.5374241528543635,6,6,1,2016,-1.0,0.0,0.0,Computer Science,2014,Ton Duc Thang University,0.0,1.0,VN,1
A5006446297,2015,3.465188986406035,5,5,1,2017,-2.0,0.0,0.0,Computer Science,2014,Unknown,0.0,0.0,Unknown,0
A5003562101,2015,3.3771795809006604,9,9,1,2016,-1.0,0.0,0.0,Computer Science,2014,Unknown,0.0,0.0,Unknown,0
A5046448314,2016,2.273436270068459,6,6,1,2019,-3.0,0.0,0.0,Computer Science,2015,Central Conservatory of Music,0.0,0.0,CN,0
A5038456766,2016,3.4246806903967046,4,4,1,2017,-1.0,0.0,0.0,Computer Science,2016,Language Science (South Korea),0.0,0.0,KR,0
A5039776447,2016,3.834833366737016,1,1,0,9999,,0.0,0.0,Computer Science,2014,,0.0,0.0,,0
A5025976094,2016,2.6882634959291547,3,3,0,9999,,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5091175785,2016,2.014673282593926,11,11,1,2018,-2.0,0.0,0.0,Computer Science,2014,Canadian Institute for Advanced Research,0.0,0.0,CA,0
A5100319572,2016,1.4647303831311642,7,7,1,2018,-2.0,0.0,0.0,Computer Science,2016,Academy of Mathematics and Systems Science,0.0,1.0,CN,1
A5015785439,2016,2.05062253638363,5,5,1,2018,-2.0,0.0,0.0,Computer Science,2016,Chinese Academy of Sciences,0.0,0.0,CN,0
A5030189297,2016,3.5179216559702966,1,1,0,9999,,0.0,0.0,Computer Science,2016,Artificial Intelligence in Medicine (Canada),0.0,0.0,CA,0
A5068811427,2016,1.131169068057598,8,8,1,2019,-3.0,0.0,0.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
A5020994673,2016,2.589284056719056,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2014,"Chinese University of Hong Kong, Shenzhen",0.0,0.0,CN,0
A5100693798,2014,3.8985999850960056,1,1,1,2017,-3.0,0.0,0.0,Computer Science,2014,Hannam University,0.0,0.0,KR,0
A5103099224,2016,2.790288299339182,1,1,0,9999,,0.0,0.0,Computer Science,2016,Artificial Intelligence Research Institute,0.0,0.0,ES,0
A5014808785,2016,2.4266524806758087,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2014,University of Illinois Urbana-Champaign,0.0,1.0,US,1
A5077819827,2015,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
A5078684067,2014,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2014,Google (United States),1.0,0.0,US,1
A5070594684,2016,0.6328217300465806,5,5,1,2019,-3.0,0.0,0.0,Computer Science,2016,University of Cambridge,0.0,1.0,GB,1
A5033318800,2016,2.0485495152767963,3,3,1,2016,0.0,1.0,1.0,Computer Science,2015,National Institute of Information and Communications Technology,0.0,0.0,JP,0
A5005411806,2016,2.0485495152767963,3,3,1,2016,0.0,1.0,1.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
A5065231138,2016,3.5471512942852352,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5067919401,2016,1.8471450092082549,3,3,1,2018,-2.0,0.0,0.0,Computer Science,2016,University of Washington,0.0,1.0,US,1
A5087088138,2016,3.1087305837023,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2016,Stanford University,0.0,1.0,US,1
A5113744967,2016,2.46080909820894,1,1,0,9999,,0.0,0.0,Computer Science,2016,,0.0,0.0,,0
A5100715424,2016,2.70873001086023,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2016,Zunyi Normal College,0.0,0.0,CN,0
A5056111015,2016,1.5778484616233346,2,2,0,9999,,0.0,0.0,Computer Science,2016,Symbiosis International University,0.0,1.0,IN,1
A5059594867,2016,1.5778484616233346,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2016,,0.0,0.0,,0
A5078684067,2016,1.6141929506510226,3,3,0,9999,,0.0,0.0,Computer Science,2014,Google (United States),1.0,0.0,US,1
A5024704138,2016,2.273597556120793,1,1,0,9999,,0.0,0.0,Engineering,2016,Hunan Institute of Science and Technology,0.0,0.0,CN,0
A5085585975,2016,2.244328437317381,3,3,0,9999,,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5100426170,2016,1.4627871729197888,5,5,1,2019,-3.0,0.0,0.0,Computer Science,2014,Chongqing University of Posts and Telecommunications,0.0,1.0,CN,1
A5024849044,2016,1.3628321974465594,3,3,1,2016,0.0,1.0,1.0,Computer Science,2015,Chinese Academy of Sciences,0.0,0.0,CN,0
A5112501010,2016,1.6995285511640985,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2014,Apple (Israel),1.0,0.0,IL,1
A5113551755,2015,3.277144732992177,1,1,0,9999,,0.0,0.0,Computer Science,2015,,0.0,0.0,,0
A5013286997,2016,1.6094379124341005,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
A5031789995,2015,3.5263605246161616,1,1,1,2016,-1.0,0.0,0.0,Computer Science,2014,Google (United States),1.0,0.0,US,1
A5100409994,2016,1.580450375560848,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016,Chongqing Normal University,0.0,0.0,CN,0
A5014808785,2014,3.713572066704308,1,1,1,2017,-3.0,0.0,0.0,Computer Science,2014,University of Illinois Urbana-Champaign,0.0,1.0,US,1
A5047600807,2016,2.2129729343043585,1,1,0,9999,,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5103103242,2016,1.6094379124341005,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016,China University of Geosciences,0.0,1.0,CN,1
A5000408865,2016,1.114238560420162,2,2,0,9999,,0.0,0.0,Computer Science,2016,University of Wrocław,0.0,0.0,PL,0
A5100693795,2014,3.555348061489413,1,1,0,9999,,0.0,0.0,Health Professions,2014,Baylor College of Medicine,0.0,0.0,US,0
A5086300145,2014,3.258096538021482,1,1,0,9999,,0.0,0.0,Computer Science,2014,Queensland University of Technology,0.0,1.0,AU,1
A5054450193,2014,1.086032179340494,3,3,0,9999,,0.0,0.0,Computer Science,2014,Queensland University of Technology,0.0,1.0,AU,1
A5064976870,2016,2.547188011108881,2,2,0,9999,,0.0,0.0,Computer Science,2016,Indian Institute of Technology Gandhinagar,0.0,0.0,IN,0
A5030087918,2016,1.0917628664890286,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2016,New York University,0.0,1.0,US,1
A5076683869,2016,1.2321436812926323,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5027278356,2016,0.7252569769270922,2,2,0,9999,,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5077805110,2016,0.6922957539582465,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2016,QED Labs,0.0,0.0,US,0
A5100333729,2016,1.156368732229032,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2014,South China Agricultural University,0.0,1.0,CN,1
A5024849044,2015,2.171902710926842,2,2,1,2016,-1.0,0.0,0.0,Computer Science,2015,Chinese Academy of Sciences,0.0,0.0,CN,0
A5084830556,2015,2.269452119921186,4,4,1,2016,-1.0,0.0,0.0,Computer Science,2015,China University of Mining and Technology,0.0,1.0,CN,1
A5059262913,2016,0.9444616088408514,1,1,0,9999,,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5066456246,2016,0.9444616088408514,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,University of Tsukuba,0.0,1.0,JP,1
A5113491293,2016,0.9059810882727872,2,2,0,9999,,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5100435848,2016,0.4519851237430572,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,Freie Universität Berlin,0.0,1.0,DE,1
A5077681143,2016,1.2729656758128876,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016,University of Melbourne,0.0,0.0,AU,0
A5008317541,2016,1.2729656758128876,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016,Louisiana State University,0.0,1.0,US,1
A5059577211,2016,0.4436515975004514,2,2,0,9999,,0.0,0.0,Computer Science,2016,Microsoft (United States),1.0,0.0,US,1
A5050467922,2016,0.4436515975004514,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2016,University of Waterloo,0.0,1.0,CA,1
A5070125884,2016,0.8873031950009028,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016,Society for Academic Emergency Medicine,0.0,0.0,US,0
A5090357305,2014,1.896786484774687,3,3,1,2017,-3.0,0.0,0.0,Computer Science,2014,Constanta Maritime University,0.0,0.0,RO,0
A5100701572,2016,2.742758067565113,3,3,1,2018,-2.0,0.0,0.0,Computer Science,2016,Tufts Medical Center,0.0,0.0,US,0
A5064573190,2016,3.6821679439478654,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2016,University of Science and Technology,0.0,0.0,YE,0
A5052909911,2016,0.2513144282809061,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5065100828,2016,0.2513144282809061,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016,Indian Institute of Technology Bombay,0.0,1.0,IN,1
A5004447350,2016,3.8622323409251305,1,1,0,9999,,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5108700962,2015,3.8985999850960056,2,2,0,9999,,0.0,0.0,Computer Science,2015,Fermi National Accelerator Laboratory,0.0,0.0,US,0
A5022938074,2015,3.8985999850960056,2,2,0,9999,,0.0,0.0,Computer Science,2015,,0.0,0.0,,0
A5111985072,2015,3.8985999850960056,2,2,0,9999,,0.0,0.0,Computer Science,2015,,0.0,0.0,,0
A5055166817,2015,3.8985999850960056,2,2,0,9999,,0.0,0.0,Computer Science,2014,University of Toronto,0.0,1.0,CA,1
A5100695700,2016,2.0156781327542643,3,3,1,2017,-1.0,0.0,0.0,Computer Science,2016,Korea University,0.0,1.0,KR,1
A5100331488,2016,2.0156781327542643,3,3,1,2017,-1.0,0.0,0.0,Computer Science,2016,Tongji University,0.0,1.0,CN,1
A5101796417,2016,2.164963715117998,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016,Beijing Institute of Technology,0.0,1.0,CN,1
A5031789995,2014,3.8985999850960056,1,1,1,2016,-2.0,0.0,0.0,Computer Science,2014,Google (United States),1.0,0.0,US,1
A5108093963,2014,3.8985999850960056,1,1,1,2016,-2.0,0.0,0.0,Computer Science,2014,Unknown,0.0,0.0,Unknown,0
A5073284166,2014,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2014,Google (United States),1.0,0.0,US,1
A5058353424,2016,2.273597556120793,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5007005038,2015,2.575681476795687,2,2,0,9999,,0.0,0.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
A5088517824,2015,3.8985999850960056,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015,Salus University,0.0,0.0,US,0
A5078511139,2015,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2015,Courant Institute of Mathematical Sciences,0.0,0.0,US,0
A5078511139,2016,3.80348283685294,1,1,0,9999,,0.0,0.0,Computer Science,2015,Courant Institute of Mathematical Sciences,0.0,0.0,US,0
A5010396788,2016,3.80348283685294,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2014,Unknown,0.0,0.0,Unknown,0
A5076635608,2016,3.80348283685294,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
A5025255782,2016,2.7092128694202096,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2016,Qinghai University,0.0,0.0,CN,0
A5067263769,2014,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2014,Unknown,0.0,0.0,Unknown,0
A5112315093,2016,1.8351706665575125,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2016,Johns Hopkins University,0.0,1.0,US,1
A5086300145,2015,2.152032546602085,2,2,0,9999,,0.0,0.0,Computer Science,2014,Queensland University of Technology,0.0,1.0,AU,1
A5024040521,2016,3.8985999850960056,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016,Shanghai University,0.0,1.0,CN,1
A5057693146,2015,3.8985999850960056,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015,Microsoft (United States),1.0,0.0,US,1
A5107838508,2015,3.8985999850960056,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
A5015656536,2015,3.8985999850960056,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015,Microsoft (United States),1.0,0.0,US,1
A5068709817,2016,3.8985999850960056,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016,Unknown,0.0,0.0,Unknown,0
A5076587279,2016,2.3581549441488563,1,1,0,9999,,0.0,0.0,Computer Science,2016,University College London,0.0,1.0,GB,1
A5100399461,2016,1.742969305058623,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016,Beihang University,0.0,1.0,CN,1
A5057958949,2016,1.9857232129494733,2,2,1,2018,-2.0,0.0,0.0,Computer Science,2016,Hunan University of Science and Engineering,0.0,1.0,CN,1
A5072808499,2016,1.742969305058623,1,1,0,9999,,0.0,0.0,Computer Science,2016,Netherlands Organisation for Applied Scientific Research,0.0,0.0,NL,0
A5057693146,2016,3.290531813774636,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2015,Microsoft (United States),1.0,0.0,US,1
A5107838508,2016,3.290531813774636,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2015,Unknown,0.0,0.0,Unknown,0
